attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,attrib9,attrib10,attrib11,attrib12,attrib13,attrib14,attrib15,attrib16,attrib17,attrib18,attrib19,attrib20,actual_class,subset,predicted_class,trust_score,dist_to_non_pred,dist_to_pred,our_score,model_confidence,mean_distance,rowID
48,4,1,6,1,1,0,1,3,1,159,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1426
35,11,1,6,1,0,0,0,1,4,10,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1427
51,3,0,5,1,0,0,0,0,0,243,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1428
51,3,2,5,1,2,2,0,1,2,339,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1429
39,2,1,1,0,1,1,1,5,1,95,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1430
42,6,2,1,0,1,0,1,0,4,163,1,999,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1431
59,10,0,5,0,0,0,0,1,1,242,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1432
46,6,0,1,0,0,0,1,3,2,322,5,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1433
30,1,0,1,1,0,0,0,0,2,629,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1434
33,4,2,4,0,0,0,0,1,3,26,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1435
41,3,0,0,0,0,0,0,0,4,512,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1436
32,4,0,6,0,0,0,1,3,4,198,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1437
57,5,0,4,0,1,0,1,3,2,156,4,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1438
43,8,0,0,0,0,1,1,5,2,206,5,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1439
37,2,0,1,0,1,0,0,0,0,172,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1440
43,1,2,1,0,0,0,1,5,2,466,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1441
40,2,0,6,1,1,1,1,5,0,205,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1442
55,2,2,6,0,1,0,1,8,2,952,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1443
35,4,0,6,1,0,0,0,0,3,215,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1444
39,3,0,1,0,1,0,0,1,4,368,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1445
48,3,0,4,0,1,1,1,5,4,91,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1446
45,6,0,6,0,0,1,1,5,2,391,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1447
31,2,1,1,0,1,0,1,5,4,106,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1448
41,3,1,3,0,0,0,0,1,0,123,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1449
50,3,2,2,0,1,0,1,0,0,82,1,999,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1450
25,6,1,6,0,1,0,0,0,2,126,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1451
37,3,0,4,1,0,0,0,0,1,128,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1452
35,3,0,5,0,0,1,0,1,3,78,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1453
52,2,0,6,0,1,0,1,8,0,181,2,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1454
31,3,0,3,0,1,0,0,1,1,441,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1455
36,2,0,1,0,1,0,0,5,2,114,1,999,1,1,-0.1,93.2,-42.0,4.2860000000000005,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1456
35,7,2,3,0,0,0,1,2,3,169,7,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1457
59,6,0,6,0,0,1,1,3,0,168,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1458
47,4,2,1,0,0,1,1,2,3,1869,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1459
56,3,2,3,0,1,0,1,5,2,1265,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1460
49,4,0,6,0,1,0,1,5,3,91,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1461
57,5,0,5,1,0,0,1,3,4,153,6,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1462
33,3,1,3,1,0,0,0,0,2,159,3,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1463
38,2,0,1,0,1,1,1,0,4,159,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1464
48,0,0,0,1,1,0,1,3,0,251,3,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1465
57,5,2,6,0,0,0,0,2,1,156,2,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1466
45,2,2,6,0,1,0,1,5,4,164,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1467
32,3,0,3,0,0,0,1,8,4,462,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1468
35,2,1,4,1,1,0,0,0,1,352,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1469
48,2,1,6,0,0,0,1,5,2,808,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1470
37,10,0,6,0,1,0,1,5,0,96,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1471
42,1,0,4,0,0,0,0,1,4,24,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1472
27,3,1,3,1,1,0,0,2,0,21,31,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1473
31,6,1,6,0,1,0,1,8,3,211,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1474
53,1,0,1,0,0,0,1,3,3,62,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1475
39,2,1,1,0,0,0,1,7,1,119,5,999,0,0,-1.8,92.84299999999999,-50.0,1.6869999999999998,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1476
53,2,1,1,0,0,0,0,1,3,446,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1477
33,0,2,4,0,0,0,1,3,3,129,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1478
32,1,0,1,0,0,0,1,5,2,44,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1479
51,0,0,0,1,1,0,1,3,1,234,2,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1480
40,2,1,1,0,1,0,1,0,1,142,3,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1481
46,1,0,1,1,0,0,0,0,3,79,2,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1482
40,3,0,1,0,0,0,0,0,4,51,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1483
47,4,2,1,0,0,0,1,2,3,42,24,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1484
59,4,2,6,0,0,0,1,2,0,39,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1485
66,6,0,6,0,0,0,1,0,0,98,4,3,1,2,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1486
33,4,1,1,0,1,0,0,5,1,1476,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1487
30,2,1,6,0,0,0,0,0,0,222,6,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1488
25,3,1,3,0,1,0,1,2,0,244,7,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1489
35,2,1,6,0,1,1,1,3,0,121,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1490
33,2,0,6,0,1,0,1,8,3,124,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1491
58,6,0,2,0,1,0,0,0,0,48,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1492
39,3,0,3,1,0,0,0,0,3,193,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1493
32,1,1,2,0,2,2,0,1,3,131,3,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1494
37,4,1,6,0,1,0,0,0,1,114,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1495
30,4,1,2,1,1,0,0,0,3,58,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1496
49,3,1,0,0,1,0,1,0,0,251,1,999,0,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1497
47,10,0,5,1,0,0,0,1,4,1072,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1498
46,4,0,6,0,2,2,1,2,2,364,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1499
37,3,0,0,0,1,0,1,2,1,226,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1500
81,5,0,3,0,0,0,1,0,0,170,2,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1501
27,3,0,0,0,1,0,1,2,1,185,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1502
28,2,0,6,0,0,0,1,2,2,179,2,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1503
51,3,0,0,1,0,0,1,3,4,99,1,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1504
54,4,0,4,1,0,0,1,3,1,87,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1505
46,1,0,1,0,1,0,1,5,0,966,3,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1506
30,1,0,1,0,1,1,1,5,3,282,2,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1507
52,4,0,3,0,1,0,0,0,0,1666,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1508
38,6,0,1,0,0,0,1,3,2,171,3,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1509
51,4,0,4,0,1,1,1,3,3,246,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1510
45,4,0,4,0,0,0,0,2,2,20,5,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1511
47,3,0,3,0,0,0,0,0,1,285,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1512
45,2,0,3,0,0,0,0,0,1,243,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1513
36,3,0,1,0,0,0,0,1,2,626,5,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1514
35,1,0,1,1,1,0,0,0,1,146,8,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1515
30,2,1,6,0,1,0,1,3,0,39,1,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1516
37,8,1,6,1,1,0,0,0,4,179,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1517
30,4,1,4,0,0,0,1,5,2,757,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1518
26,4,0,4,0,1,0,0,0,4,210,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1519
43,3,0,0,1,0,0,0,1,3,349,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1520
51,3,0,3,1,1,0,1,8,4,81,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1521
31,2,0,1,1,1,0,1,2,1,177,3,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1522
36,2,2,6,1,1,0,1,2,3,187,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1523
48,9,0,2,0,0,0,1,2,2,884,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1524
31,8,1,4,0,1,0,1,3,0,215,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1525
32,3,0,3,1,1,0,1,0,4,83,1,999,1,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1526
41,4,2,1,0,1,0,1,2,0,357,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1527
50,5,2,1,0,1,0,1,5,3,691,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1528
55,6,0,6,0,1,1,1,2,3,345,1,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1529
35,1,0,2,1,1,0,1,0,1,136,2,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1530
28,4,2,4,0,0,0,0,0,0,71,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1531
31,4,0,4,0,0,0,0,0,4,258,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1532
34,4,2,5,0,1,1,1,2,3,8,8,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1533
47,2,0,6,0,0,0,1,3,4,451,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1534
26,2,0,1,0,0,0,1,2,1,260,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1535
33,2,1,6,0,0,1,1,2,1,263,5,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1536
36,2,1,6,0,1,0,1,3,3,55,1,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1537
42,4,2,4,0,1,0,1,8,1,157,1,999,1,1,-1.8,93.075,-47.1,1.453,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1538
38,1,0,3,0,2,2,0,1,4,17,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1539
39,3,2,3,0,1,0,0,0,1,182,6,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1540
42,2,0,4,1,0,1,1,3,3,36,1,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1541
26,4,1,4,0,1,0,0,1,2,153,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1542
30,4,1,4,0,1,0,1,2,1,154,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1543
50,4,0,6,0,1,0,1,5,4,100,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1544
35,2,2,1,0,0,1,0,0,1,259,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1545
35,4,0,6,0,1,0,1,8,0,185,3,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1546
56,2,0,3,1,0,1,1,3,3,59,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1547
35,4,0,4,0,0,0,0,0,1,103,3,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1548
34,3,0,0,0,1,0,0,0,3,139,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1549
52,5,0,0,0,0,1,0,1,2,87,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1550
29,2,1,3,0,0,0,1,0,0,177,4,999,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1551
37,2,0,6,0,1,0,1,5,4,124,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1552
56,2,0,6,1,0,0,0,0,2,192,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1553
33,2,2,6,0,1,0,1,5,3,214,2,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1554
44,4,0,6,0,1,1,1,8,3,504,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1555
42,2,1,6,1,1,1,1,2,4,115,1,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1556
53,2,0,6,1,1,0,0,5,4,366,8,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1557
26,3,0,1,0,0,0,1,2,2,142,3,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1558
38,2,0,3,1,1,0,0,0,1,150,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1559
43,6,0,6,0,0,1,1,8,0,443,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1560
35,1,2,1,0,1,0,0,0,0,194,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1561
35,1,2,4,0,0,1,1,3,3,66,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1562
37,10,2,1,0,1,0,1,2,3,812,2,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1563
54,6,0,1,1,1,0,0,0,2,74,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1564
29,4,1,6,0,1,0,0,0,1,1051,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1565
57,10,0,3,0,1,0,1,0,0,429,4,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1566
23,4,1,4,0,2,2,0,1,3,148,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1567
39,3,0,3,0,1,0,1,5,0,107,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1568
26,3,0,3,0,0,0,1,2,2,366,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1569
37,2,1,6,0,0,1,1,3,0,89,6,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1570
32,2,0,6,0,1,0,0,0,0,23,1,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1571
36,2,1,5,0,0,0,1,2,1,133,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1572
35,11,1,6,1,1,1,0,0,0,217,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1573
34,3,0,3,0,0,0,0,1,1,963,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1574
53,4,1,4,0,1,0,1,5,2,1468,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,1,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1575
45,2,0,6,1,0,1,1,2,0,93,1,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1576
54,3,0,0,0,0,0,1,8,3,104,1,999,1,1,-1.8,93.075,-47.1,1.41,5099.1,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1577
47,4,0,4,0,0,0,0,0,1,79,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1578
35,4,0,4,0,0,0,0,0,0,409,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1579
36,10,0,6,0,1,0,0,0,1,135,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1580
33,7,1,6,0,0,0,1,5,3,187,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,1581
